Problem Name,AC Rate,Language,Difficulty,Topics,Solved,Attempt,Error Messages,Status Runtime,Memory MB,Runtime Percentile,Memory Percentile
find-a-good-subset-of-the-matrix,44.56655339454848,Erlang,Hard,"['Array', 'Greedy', 'Bit Manipulation', 'Matrix']",False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Compile Error'}",,,,
find-a-good-subset-of-the-matrix,44.56655339454848,Go,Hard,"['Array', 'Greedy', 'Bit Manipulation', 'Matrix']",False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Time Limit Exceeded'}",,,,
find-a-good-subset-of-the-matrix,44.56655339454848,Java,Hard,"['Array', 'Greedy', 'Bit Manipulation', 'Matrix']",False,,"{'0': 'Time Limit Exceeded', '1': 'Wrong Answer', '2': 'Time Limit Exceeded'}",,,,
find-a-good-subset-of-the-matrix,44.56655339454848,JavaScript,Hard,"['Array', 'Greedy', 'Bit Manipulation', 'Matrix']",False,,"{'0': 'Time Limit Exceeded', '1': 'Time Limit Exceeded', '2': 'Runtime Error'}",,,,
find-a-good-subset-of-the-matrix,44.56655339454848,Kotlin,Hard,"['Array', 'Greedy', 'Bit Manipulation', 'Matrix']",False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Time Limit Exceeded'}",,,,
find-a-good-subset-of-the-matrix,44.56655339454848,PHP,Hard,"['Array', 'Greedy', 'Bit Manipulation', 'Matrix']",False,,"{'0': 'Wrong Answer', '1': 'Time Limit Exceeded', '2': 'Time Limit Exceeded'}",,,,
find-a-good-subset-of-the-matrix,44.56655339454848,Python2,Hard,"['Array', 'Greedy', 'Bit Manipulation', 'Matrix']",False,,"{'0': 'Memory Limit Exceeded', '1': 'Time Limit Exceeded', '2': 'Wrong Answer'}",,,,
find-a-good-subset-of-the-matrix,44.56655339454848,Python3,Hard,"['Array', 'Greedy', 'Bit Manipulation', 'Matrix']",False,,"{'0': 'Time Limit Exceeded', '1': 'Time Limit Exceeded', '2': 'Time Limit Exceeded'}",,,,
find-a-good-subset-of-the-matrix,44.56655339454848,Racket,Hard,"['Array', 'Greedy', 'Bit Manipulation', 'Matrix']",False,,"{'0': 'Runtime Error', '1': 'Memory Limit Exceeded', '2': 'Wrong Answer'}",,,,
find-a-good-subset-of-the-matrix,44.56655339454848,Ruby,Hard,"['Array', 'Greedy', 'Bit Manipulation', 'Matrix']",False,,"{'0': 'Time Limit Exceeded', '1': 'Time Limit Exceeded', '2': 'Time Limit Exceeded'}",,,,
find-a-good-subset-of-the-matrix,44.56655339454848,Rust,Hard,"['Array', 'Greedy', 'Bit Manipulation', 'Matrix']",False,,"{'0': 'Time Limit Exceeded', '1': 'Wrong Answer', '2': 'Time Limit Exceeded'}",,,,
find-a-good-subset-of-the-matrix,44.56655339454848,Scala,Hard,"['Array', 'Greedy', 'Bit Manipulation', 'Matrix']",False,,"{'0': 'Wrong Answer', '1': 'Compile Error', '2': 'Wrong Answer'}",,,,
find-a-good-subset-of-the-matrix,44.56655339454848,Swift,Hard,"['Array', 'Greedy', 'Bit Manipulation', 'Matrix']",False,,"{'0': 'Runtime Error', '1': 'Wrong Answer', '2': 'Time Limit Exceeded'}",,,,
find-a-good-subset-of-the-matrix,44.56655339454848,TypeScript,Hard,"['Array', 'Greedy', 'Bit Manipulation', 'Matrix']",False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Time Limit Exceeded'}",,,,
find-beautiful-indices-in-the-given-array-ii,21.085168957445532,C,Hard,"['Two Pointers', 'String', 'Binary Search', 'Rolling Hash', 'String Matching', 'Hash Function']",False,,"{'0': 'Time Limit Exceeded', '1': 'Compile Error', '2': 'Time Limit Exceeded'}",,,,
find-beautiful-indices-in-the-given-array-ii,21.085168957445532,C#,Hard,"['Two Pointers', 'String', 'Binary Search', 'Rolling Hash', 'String Matching', 'Hash Function']",False,,"{'0': 'Time Limit Exceeded', '1': 'Time Limit Exceeded', '2': 'Time Limit Exceeded'}",,,,
find-beautiful-indices-in-the-given-array-ii,21.085168957445532,C++,Hard,"['Two Pointers', 'String', 'Binary Search', 'Rolling Hash', 'String Matching', 'Hash Function']",False,,"{'0': 'Memory Limit Exceeded', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
find-beautiful-indices-in-the-given-array-ii,21.085168957445532,Dart,Hard,"['Two Pointers', 'String', 'Binary Search', 'Rolling Hash', 'String Matching', 'Hash Function']",False,,"{'0': 'Runtime Error', '1': 'Time Limit Exceeded', '2': 'Runtime Error'}",,,,
find-beautiful-indices-in-the-given-array-ii,21.085168957445532,Elixir,Hard,"['Two Pointers', 'String', 'Binary Search', 'Rolling Hash', 'String Matching', 'Hash Function']",False,,"{'0': 'Time Limit Exceeded', '1': 'Time Limit Exceeded', '2': 'Time Limit Exceeded'}",,,,
find-beautiful-indices-in-the-given-array-ii,21.085168957445532,Erlang,Hard,"['Two Pointers', 'String', 'Binary Search', 'Rolling Hash', 'String Matching', 'Hash Function']",False,,"{'0': 'Runtime Error', '1': 'Time Limit Exceeded', '2': 'Compile Error'}",,,,
find-beautiful-indices-in-the-given-array-ii,21.085168957445532,Go,Hard,"['Two Pointers', 'String', 'Binary Search', 'Rolling Hash', 'String Matching', 'Hash Function']",False,,"{'0': 'Compile Error', '1': 'Time Limit Exceeded', '2': 'Time Limit Exceeded'}",,,,
find-beautiful-indices-in-the-given-array-ii,21.085168957445532,Java,Hard,"['Two Pointers', 'String', 'Binary Search', 'Rolling Hash', 'String Matching', 'Hash Function']",False,,"{'0': 'Time Limit Exceeded', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
find-beautiful-indices-in-the-given-array-ii,21.085168957445532,JavaScript,Hard,"['Two Pointers', 'String', 'Binary Search', 'Rolling Hash', 'String Matching', 'Hash Function']",False,,"{'0': 'Time Limit Exceeded', '1': 'Time Limit Exceeded', '2': 'Wrong Answer'}",,,,
find-beautiful-indices-in-the-given-array-ii,21.085168957445532,Kotlin,Hard,"['Two Pointers', 'String', 'Binary Search', 'Rolling Hash', 'String Matching', 'Hash Function']",False,,"{'0': 'Time Limit Exceeded', '1': 'Time Limit Exceeded', '2': 'Time Limit Exceeded'}",,,,
find-beautiful-indices-in-the-given-array-ii,21.085168957445532,PHP,Hard,"['Two Pointers', 'String', 'Binary Search', 'Rolling Hash', 'String Matching', 'Hash Function']",False,,"{'0': 'Time Limit Exceeded', '1': 'Time Limit Exceeded', '2': 'Wrong Answer'}",,,,
find-beautiful-indices-in-the-given-array-ii,21.085168957445532,Python2,Hard,"['Two Pointers', 'String', 'Binary Search', 'Rolling Hash', 'String Matching', 'Hash Function']",False,,"{'0': 'Time Limit Exceeded', '1': 'Runtime Error', '2': 'Time Limit Exceeded'}",,,,
find-beautiful-indices-in-the-given-array-ii,21.085168957445532,Python3,Hard,"['Two Pointers', 'String', 'Binary Search', 'Rolling Hash', 'String Matching', 'Hash Function']",False,,"{'0': 'Time Limit Exceeded', '1': 'Time Limit Exceeded', '2': 'Time Limit Exceeded'}",,,,
find-beautiful-indices-in-the-given-array-ii,21.085168957445532,Racket,Hard,"['Two Pointers', 'String', 'Binary Search', 'Rolling Hash', 'String Matching', 'Hash Function']",False,,"{'0': 'Compile Error', '1': 'Time Limit Exceeded', '2': 'Wrong Answer'}",,,,
find-beautiful-indices-in-the-given-array-ii,21.085168957445532,Ruby,Hard,"['Two Pointers', 'String', 'Binary Search', 'Rolling Hash', 'String Matching', 'Hash Function']",False,,"{'0': 'Time Limit Exceeded', '1': 'Time Limit Exceeded', '2': 'Time Limit Exceeded'}",,,,
find-beautiful-indices-in-the-given-array-ii,21.085168957445532,Rust,Hard,"['Two Pointers', 'String', 'Binary Search', 'Rolling Hash', 'String Matching', 'Hash Function']",False,,"{'0': 'Runtime Error', '1': 'Time Limit Exceeded', '2': 'Time Limit Exceeded'}",,,,
find-beautiful-indices-in-the-given-array-ii,21.085168957445532,Scala,Hard,"['Two Pointers', 'String', 'Binary Search', 'Rolling Hash', 'String Matching', 'Hash Function']",False,,"{'0': 'Memory Limit Exceeded', '1': 'Memory Limit Exceeded', '2': 'Memory Limit Exceeded'}",,,,
find-beautiful-indices-in-the-given-array-ii,21.085168957445532,Swift,Hard,"['Two Pointers', 'String', 'Binary Search', 'Rolling Hash', 'String Matching', 'Hash Function']",False,,"{'0': 'Runtime Error', '1': 'Runtime Error', '2': 'Runtime Error'}",,,,
find-beautiful-indices-in-the-given-array-ii,21.085168957445532,TypeScript,Hard,"['Two Pointers', 'String', 'Binary Search', 'Rolling Hash', 'String Matching', 'Hash Function']",False,,"{'0': 'Time Limit Exceeded', '1': 'Time Limit Exceeded', '2': 'Time Limit Exceeded'}",,,,
find-building-where-alice-and-bob-can-meet,33.74779137491002,C,Hard,"['Array', 'Binary Search', 'Stack', 'Binary Indexed Tree', 'Segment Tree', 'Heap (Priority Queue)', 'Monotonic Stack']",False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
find-building-where-alice-and-bob-can-meet,33.74779137491002,C#,Hard,"['Array', 'Binary Search', 'Stack', 'Binary Indexed Tree', 'Segment Tree', 'Heap (Priority Queue)', 'Monotonic Stack']",False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
find-building-where-alice-and-bob-can-meet,33.74779137491002,C++,Hard,"['Array', 'Binary Search', 'Stack', 'Binary Indexed Tree', 'Segment Tree', 'Heap (Priority Queue)', 'Monotonic Stack']",False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
find-building-where-alice-and-bob-can-meet,33.74779137491002,Dart,Hard,"['Array', 'Binary Search', 'Stack', 'Binary Indexed Tree', 'Segment Tree', 'Heap (Priority Queue)', 'Monotonic Stack']",False,,"{'0': 'Wrong Answer', '1': 'Runtime Error', '2': 'Wrong Answer'}",,,,
find-building-where-alice-and-bob-can-meet,33.74779137491002,Elixir,Hard,"['Array', 'Binary Search', 'Stack', 'Binary Indexed Tree', 'Segment Tree', 'Heap (Priority Queue)', 'Monotonic Stack']",False,,"{'0': 'Compile Error', '1': 'Compile Error', '2': 'Compile Error'}",,,,
find-building-where-alice-and-bob-can-meet,33.74779137491002,Erlang,Hard,"['Array', 'Binary Search', 'Stack', 'Binary Indexed Tree', 'Segment Tree', 'Heap (Priority Queue)', 'Monotonic Stack']",False,,"{'0': 'Runtime Error', '1': 'Compile Error', '2': 'Compile Error'}",,,,
find-building-where-alice-and-bob-can-meet,33.74779137491002,Go,Hard,"['Array', 'Binary Search', 'Stack', 'Binary Indexed Tree', 'Segment Tree', 'Heap (Priority Queue)', 'Monotonic Stack']",False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
find-building-where-alice-and-bob-can-meet,33.74779137491002,Java,Hard,"['Array', 'Binary Search', 'Stack', 'Binary Indexed Tree', 'Segment Tree', 'Heap (Priority Queue)', 'Monotonic Stack']",False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
find-building-where-alice-and-bob-can-meet,33.74779137491002,JavaScript,Hard,"['Array', 'Binary Search', 'Stack', 'Binary Indexed Tree', 'Segment Tree', 'Heap (Priority Queue)', 'Monotonic Stack']",False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
find-building-where-alice-and-bob-can-meet,33.74779137491002,Kotlin,Hard,"['Array', 'Binary Search', 'Stack', 'Binary Indexed Tree', 'Segment Tree', 'Heap (Priority Queue)', 'Monotonic Stack']",False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
find-building-where-alice-and-bob-can-meet,33.74779137491002,PHP,Hard,"['Array', 'Binary Search', 'Stack', 'Binary Indexed Tree', 'Segment Tree', 'Heap (Priority Queue)', 'Monotonic Stack']",False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
find-building-where-alice-and-bob-can-meet,33.74779137491002,Python2,Hard,"['Array', 'Binary Search', 'Stack', 'Binary Indexed Tree', 'Segment Tree', 'Heap (Priority Queue)', 'Monotonic Stack']",False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
find-building-where-alice-and-bob-can-meet,33.74779137491002,Python3,Hard,"['Array', 'Binary Search', 'Stack', 'Binary Indexed Tree', 'Segment Tree', 'Heap (Priority Queue)', 'Monotonic Stack']",False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
find-building-where-alice-and-bob-can-meet,33.74779137491002,Racket,Hard,"['Array', 'Binary Search', 'Stack', 'Binary Indexed Tree', 'Segment Tree', 'Heap (Priority Queue)', 'Monotonic Stack']",False,,"{'0': 'Wrong Answer', '1': 'Compile Error', '2': 'Compile Error'}",,,,
find-building-where-alice-and-bob-can-meet,33.74779137491002,Ruby,Hard,"['Array', 'Binary Search', 'Stack', 'Binary Indexed Tree', 'Segment Tree', 'Heap (Priority Queue)', 'Monotonic Stack']",False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
find-building-where-alice-and-bob-can-meet,33.74779137491002,Rust,Hard,"['Array', 'Binary Search', 'Stack', 'Binary Indexed Tree', 'Segment Tree', 'Heap (Priority Queue)', 'Monotonic Stack']",False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Compile Error'}",,,,
find-building-where-alice-and-bob-can-meet,33.74779137491002,Scala,Hard,"['Array', 'Binary Search', 'Stack', 'Binary Indexed Tree', 'Segment Tree', 'Heap (Priority Queue)', 'Monotonic Stack']",False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
find-building-where-alice-and-bob-can-meet,33.74779137491002,Swift,Hard,"['Array', 'Binary Search', 'Stack', 'Binary Indexed Tree', 'Segment Tree', 'Heap (Priority Queue)', 'Monotonic Stack']",False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
find-building-where-alice-and-bob-can-meet,33.74779137491002,TypeScript,Hard,"['Array', 'Binary Search', 'Stack', 'Binary Indexed Tree', 'Segment Tree', 'Heap (Priority Queue)', 'Monotonic Stack']",False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
find-maximum-non-decreasing-array-length,14.846722664943643,C,Hard,"['Array', 'Binary Search', 'Dynamic Programming', 'Stack', 'Queue', 'Monotonic Stack', 'Monotonic Queue']",False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
find-maximum-non-decreasing-array-length,14.846722664943643,C#,Hard,"['Array', 'Binary Search', 'Dynamic Programming', 'Stack', 'Queue', 'Monotonic Stack', 'Monotonic Queue']",False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
find-maximum-non-decreasing-array-length,14.846722664943643,C++,Hard,"['Array', 'Binary Search', 'Dynamic Programming', 'Stack', 'Queue', 'Monotonic Stack', 'Monotonic Queue']",False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
find-maximum-non-decreasing-array-length,14.846722664943643,Dart,Hard,"['Array', 'Binary Search', 'Dynamic Programming', 'Stack', 'Queue', 'Monotonic Stack', 'Monotonic Queue']",False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
find-maximum-non-decreasing-array-length,14.846722664943643,Elixir,Hard,"['Array', 'Binary Search', 'Dynamic Programming', 'Stack', 'Queue', 'Monotonic Stack', 'Monotonic Queue']",False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
find-maximum-non-decreasing-array-length,14.846722664943643,Erlang,Hard,"['Array', 'Binary Search', 'Dynamic Programming', 'Stack', 'Queue', 'Monotonic Stack', 'Monotonic Queue']",False,,"{'0': 'Wrong Answer', '1': 'Compile Error', '2': 'Compile Error'}",,,,
find-maximum-non-decreasing-array-length,14.846722664943643,Go,Hard,"['Array', 'Binary Search', 'Dynamic Programming', 'Stack', 'Queue', 'Monotonic Stack', 'Monotonic Queue']",False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
find-maximum-non-decreasing-array-length,14.846722664943643,Java,Hard,"['Array', 'Binary Search', 'Dynamic Programming', 'Stack', 'Queue', 'Monotonic Stack', 'Monotonic Queue']",False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
find-maximum-non-decreasing-array-length,14.846722664943643,JavaScript,Hard,"['Array', 'Binary Search', 'Dynamic Programming', 'Stack', 'Queue', 'Monotonic Stack', 'Monotonic Queue']",False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
find-maximum-non-decreasing-array-length,14.846722664943643,Kotlin,Hard,"['Array', 'Binary Search', 'Dynamic Programming', 'Stack', 'Queue', 'Monotonic Stack', 'Monotonic Queue']",False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
find-maximum-non-decreasing-array-length,14.846722664943643,PHP,Hard,"['Array', 'Binary Search', 'Dynamic Programming', 'Stack', 'Queue', 'Monotonic Stack', 'Monotonic Queue']",False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
find-maximum-non-decreasing-array-length,14.846722664943643,Python2,Hard,"['Array', 'Binary Search', 'Dynamic Programming', 'Stack', 'Queue', 'Monotonic Stack', 'Monotonic Queue']",False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
find-maximum-non-decreasing-array-length,14.846722664943643,Python3,Hard,"['Array', 'Binary Search', 'Dynamic Programming', 'Stack', 'Queue', 'Monotonic Stack', 'Monotonic Queue']",False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
find-maximum-non-decreasing-array-length,14.846722664943643,Racket,Hard,"['Array', 'Binary Search', 'Dynamic Programming', 'Stack', 'Queue', 'Monotonic Stack', 'Monotonic Queue']",False,,"{'0': 'Runtime Error', '1': 'Runtime Error', '2': 'Compile Error'}",,,,
find-maximum-non-decreasing-array-length,14.846722664943643,Ruby,Hard,"['Array', 'Binary Search', 'Dynamic Programming', 'Stack', 'Queue', 'Monotonic Stack', 'Monotonic Queue']",False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
find-maximum-non-decreasing-array-length,14.846722664943643,Rust,Hard,"['Array', 'Binary Search', 'Dynamic Programming', 'Stack', 'Queue', 'Monotonic Stack', 'Monotonic Queue']",False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Compile Error'}",,,,
find-maximum-non-decreasing-array-length,14.846722664943643,Scala,Hard,"['Array', 'Binary Search', 'Dynamic Programming', 'Stack', 'Queue', 'Monotonic Stack', 'Monotonic Queue']",False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
find-maximum-non-decreasing-array-length,14.846722664943643,Swift,Hard,"['Array', 'Binary Search', 'Dynamic Programming', 'Stack', 'Queue', 'Monotonic Stack', 'Monotonic Queue']",False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
find-maximum-non-decreasing-array-length,14.846722664943643,TypeScript,Hard,"['Array', 'Binary Search', 'Dynamic Programming', 'Stack', 'Queue', 'Monotonic Stack', 'Monotonic Queue']",False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
greatest-common-divisor-traversal,22.87853577371048,C,Hard,"['Array', 'Math', 'Union Find', 'Number Theory']",False,,"{'0': 'Time Limit Exceeded', '1': 'Time Limit Exceeded', '2': 'Wrong Answer'}",,,,
greatest-common-divisor-traversal,22.87853577371048,C#,Hard,"['Array', 'Math', 'Union Find', 'Number Theory']",True,0,{},498 ms,80.64651489257812,88.8889,11.111200000000018
greatest-common-divisor-traversal,22.87853577371048,C++,Hard,"['Array', 'Math', 'Union Find', 'Number Theory']",True,1,{'0': 'Compile Error'},632 ms,102.74124145507812,57.715900000000204,68.57220000000014
greatest-common-divisor-traversal,22.87853577371048,Dart,Hard,"['Array', 'Math', 'Union Find', 'Number Theory']",False,,"{'0': 'Time Limit Exceeded', '1': 'Time Limit Exceeded', '2': 'Time Limit Exceeded'}",,,,
greatest-common-divisor-traversal,22.87853577371048,Elixir,Hard,"['Array', 'Math', 'Union Find', 'Number Theory']",False,,"{'0': 'Runtime Error', '1': 'Runtime Error', '2': 'Wrong Answer'}",,,,
greatest-common-divisor-traversal,22.87853577371048,Erlang,Hard,"['Array', 'Math', 'Union Find', 'Number Theory']",False,,"{'0': 'Compile Error', '1': 'Compile Error', '2': 'Compile Error'}",,,,
greatest-common-divisor-traversal,22.87853577371048,Go,Hard,"['Array', 'Math', 'Union Find', 'Number Theory']",False,,"{'0': 'Compile Error', '1': 'Time Limit Exceeded', '2': 'Compile Error'}",,,,
greatest-common-divisor-traversal,22.87853577371048,Java,Hard,"['Array', 'Math', 'Union Find', 'Number Theory']",False,,"{'0': 'Time Limit Exceeded', '1': 'Time Limit Exceeded', '2': 'Time Limit Exceeded'}",,,,
greatest-common-divisor-traversal,22.87853577371048,JavaScript,Hard,"['Array', 'Math', 'Union Find', 'Number Theory']",True,1,{'0': 'Time Limit Exceeded'},474 ms,69.06890869140625,25.0,25.0
greatest-common-divisor-traversal,22.87853577371048,Kotlin,Hard,"['Array', 'Math', 'Union Find', 'Number Theory']",False,,"{'0': 'Memory Limit Exceeded', '1': 'Time Limit Exceeded', '2': 'Runtime Error'}",,,,
greatest-common-divisor-traversal,22.87853577371048,PHP,Hard,"['Array', 'Math', 'Union Find', 'Number Theory']",False,,"{'0': 'Runtime Error', '1': 'Time Limit Exceeded', '2': 'Runtime Error'}",,,,
greatest-common-divisor-traversal,22.87853577371048,Python2,Hard,"['Array', 'Math', 'Union Find', 'Number Theory']",True,0,{},6907 ms,30.84564208984375,100.0,100.0
greatest-common-divisor-traversal,22.87853577371048,Python3,Hard,"['Array', 'Math', 'Union Find', 'Number Theory']",True,0,{},5157 ms,34.11102294921875,34.375,18.75
greatest-common-divisor-traversal,22.87853577371048,Racket,Hard,"['Array', 'Math', 'Union Find', 'Number Theory']",False,,"{'0': 'Compile Error', '1': 'Runtime Error', '2': 'Wrong Answer'}",,,,
greatest-common-divisor-traversal,22.87853577371048,Ruby,Hard,"['Array', 'Math', 'Union Find', 'Number Theory']",True,2,"{'0': 'Time Limit Exceeded', '1': 'Time Limit Exceeded'}",577 ms,222.70965576171875,100.0,100.0
greatest-common-divisor-traversal,22.87853577371048,Rust,Hard,"['Array', 'Math', 'Union Find', 'Number Theory']",False,,"{'0': 'Wrong Answer', '1': 'Time Limit Exceeded', '2': 'Compile Error'}",,,,
greatest-common-divisor-traversal,22.87853577371048,Scala,Hard,"['Array', 'Math', 'Union Find', 'Number Theory']",False,,"{'0': 'Memory Limit Exceeded', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
greatest-common-divisor-traversal,22.87853577371048,Swift,Hard,"['Array', 'Math', 'Union Find', 'Number Theory']",False,,"{'0': 'Memory Limit Exceeded', '1': 'Runtime Error', '2': 'Time Limit Exceeded'}",,,,
greatest-common-divisor-traversal,22.87853577371048,TypeScript,Hard,"['Array', 'Math', 'Union Find', 'Number Theory']",True,1,{'0': 'Time Limit Exceeded'},365 ms,66.009521484375,100.0,100.0
length-of-the-longest-valid-substring,34.886323056778956,C,Hard,"['Array', 'Hash Table', 'String', 'Sliding Window']",False,,"{'0': 'Compile Error', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
length-of-the-longest-valid-substring,34.886323056778956,C#,Hard,"['Array', 'Hash Table', 'String', 'Sliding Window']",False,,"{'0': 'Time Limit Exceeded', '1': 'Time Limit Exceeded', '2': 'Wrong Answer'}",,,,
length-of-the-longest-valid-substring,34.886323056778956,C++,Hard,"['Array', 'Hash Table', 'String', 'Sliding Window']",False,,"{'0': 'Wrong Answer', '1': 'Time Limit Exceeded', '2': 'Time Limit Exceeded'}",,,,
length-of-the-longest-valid-substring,34.886323056778956,Dart,Hard,"['Array', 'Hash Table', 'String', 'Sliding Window']",False,,"{'0': 'Time Limit Exceeded', '1': 'Wrong Answer', '2': 'Time Limit Exceeded'}",,,,
length-of-the-longest-valid-substring,34.886323056778956,Elixir,Hard,"['Array', 'Hash Table', 'String', 'Sliding Window']",False,,"{'0': 'Runtime Error', '1': 'Time Limit Exceeded', '2': 'Wrong Answer'}",,,,
length-of-the-longest-valid-substring,34.886323056778956,Erlang,Hard,"['Array', 'Hash Table', 'String', 'Sliding Window']",False,,"{'0': 'Runtime Error', '1': 'Runtime Error', '2': 'Runtime Error'}",,,,
length-of-the-longest-valid-substring,34.886323056778956,Go,Hard,"['Array', 'Hash Table', 'String', 'Sliding Window']",False,,"{'0': 'Time Limit Exceeded', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
length-of-the-longest-valid-substring,34.886323056778956,Java,Hard,"['Array', 'Hash Table', 'String', 'Sliding Window']",False,,"{'0': 'Time Limit Exceeded', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
length-of-the-longest-valid-substring,34.886323056778956,JavaScript,Hard,"['Array', 'Hash Table', 'String', 'Sliding Window']",False,,"{'0': 'Time Limit Exceeded', '1': 'Time Limit Exceeded', '2': 'Wrong Answer'}",,,,
length-of-the-longest-valid-substring,34.886323056778956,Kotlin,Hard,"['Array', 'Hash Table', 'String', 'Sliding Window']",False,,"{'0': 'Runtime Error', '1': 'Time Limit Exceeded', '2': 'Wrong Answer'}",,,,
length-of-the-longest-valid-substring,34.886323056778956,PHP,Hard,"['Array', 'Hash Table', 'String', 'Sliding Window']",False,,"{'0': 'Time Limit Exceeded', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
length-of-the-longest-valid-substring,34.886323056778956,Python2,Hard,"['Array', 'Hash Table', 'String', 'Sliding Window']",False,,"{'0': 'Time Limit Exceeded', '1': 'Wrong Answer', '2': 'Time Limit Exceeded'}",,,,
length-of-the-longest-valid-substring,34.886323056778956,Python3,Hard,"['Array', 'Hash Table', 'String', 'Sliding Window']",False,,"{'0': 'Time Limit Exceeded', '1': 'Wrong Answer', '2': 'Time Limit Exceeded'}",,,,
length-of-the-longest-valid-substring,34.886323056778956,Racket,Hard,"['Array', 'Hash Table', 'String', 'Sliding Window']",False,,"{'0': 'Compile Error', '1': 'Compile Error', '2': 'Compile Error'}",,,,
length-of-the-longest-valid-substring,34.886323056778956,Ruby,Hard,"['Array', 'Hash Table', 'String', 'Sliding Window']",False,,"{'0': 'Time Limit Exceeded', '1': 'Wrong Answer', '2': 'Time Limit Exceeded'}",,,,
length-of-the-longest-valid-substring,34.886323056778956,Rust,Hard,"['Array', 'Hash Table', 'String', 'Sliding Window']",False,,"{'0': 'Time Limit Exceeded', '1': 'Time Limit Exceeded', '2': 'Wrong Answer'}",,,,
length-of-the-longest-valid-substring,34.886323056778956,Scala,Hard,"['Array', 'Hash Table', 'String', 'Sliding Window']",False,,"{'0': 'Memory Limit Exceeded', '1': 'Wrong Answer', '2': 'Memory Limit Exceeded'}",,,,
length-of-the-longest-valid-substring,34.886323056778956,Swift,Hard,"['Array', 'Hash Table', 'String', 'Sliding Window']",False,,"{'0': 'Time Limit Exceeded', '1': 'Wrong Answer', '2': 'Time Limit Exceeded'}",,,,
